Title,Summary,Genre,Feature
호프 밸리,"1900년대 초, 안락한 상류층 도시 생활을 뒤로하고 캐나다 서부의 탄광촌에서 교사로 사는 삶을 택한 씩씩한 여성의 이야기.","도서 원작의 TV 프로그램,가족이 함께 보기 좋은 TV,시대물,TV 드라마,미국 TV 프로그램",가슴 뭉클
믿을 수 없는 이야기,"허위로 강간 신고를 했다는 소녀. 비난은 거셌고, 사건은 서둘러 종결됐다. 그러나 비슷한 사건이 발생하자, 두 형사가 공조 수사에 나선다. 실화를 바탕으로 한 작품.","TV 드라마·범죄,TV 드라마,미국 TV 프로그램",풍부한 감정
버진리버,삶의 변화가 필요한 간호사 멜. 그녀는 LA를 떠나 캘리포니아의 외딴 마을로 이주한다. 대도시와는 너무도 다른 동네 버진리버. 이곳에서 모든 걸 새로 시작할 수 있을까.,"TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램","은밀한,가슴 뭉클,풍부한 감정,로맨스"
고담,"젊은 시절, 고든 경감은 브루스 웨인의 부모를 살해한 자를 복수하기 위해 범죄와 부패를 막는 고담 시의 젊은 형사로 활약한다.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
트링킷,낯선 도시로 이사 온 슬픔에 잠긴 10대 소녀. 들치기 모임에서 두 친구를 만난다. 남들은 모르는 특별한 공통점을 지닌 세 사람. 이들의 파란만장한 우정이 시작된다.,"도서 원작의 TV 프로그램,TV 프로그램·10대,TV 드라마,미국 TV 프로그램",풍부한 감정
OA,7년 동안 실종되었다가 돌아온 프레이리. 다른 세상에 다녀온 그녀가 스스로를 '오에이'라 부르며 들려주는 이야기. 5명만이 들을 수 있는 그것은 처절한 싸움의 경험.,"TV 프로그램·SF,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","현실 붕괴,은밀한"
미스트,"짙고 기이한 안개에 휩싸인 메인 주 어느 마을. 끔찍한 괴물들의 공격 속에, 주민들은 악몽이 살아 움직이는 현실을 목격한다. 스티븐 킹 소설 원작의 신작 시리즈.","TV 프로그램·SF,도서 원작의 TV 프로그램,TV 드라마,TV 프로그램·호러,미국 TV 프로그램","불길한 기운,무서운 이야기,다크,긴장감 넘치는"
채울 수 없는,"굴욕적인 날들이여, 이젠 안녕! 180도 달라진 외모로 미인 대회에 도전하는 패티. 그녀의 목적은 오직 복수! 패티의 코치도, 그녀의 불타오르는 분노를 막을 순 없다.","TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","냉소적,황당한 이야기,색다른 이야기,위트,다크"
별나도 괜찮아,자폐 스펙트럼 장애를 가진 10대 소년 샘은 어느 날 여친을 사귀겠노라 마음먹는다. 샘의 홀로서기로 인해 샘 바라기였던 가족들은 느닷없이 자아 찾기에 내몰린다.,"TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","엉뚱 기발,가슴 뭉클"
스위트 매그놀리아,"남부의 작은 도시 서레너티. 말도 많고 탈도 많지만, 사랑하는 친구들이 있는 곳! 늘 서로 격려하고 위로하는 매디, 헬렌, 데이나 수. 그들의 다사다난한 일상이 펼쳐진다.","TV 드라마·로맨스,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램","가슴 뭉클,풍부한 감정,로맨스"
오리지널스,‘뱀파이어 다이어리’의 속편. 마이클슨 가는 뉴올리언스로 돌아와 도시를 되찾기?위해 지역 마녀들과 손잡는다.,"도서 원작의 TV 프로그램,TV 드라마,TV 프로그램·호러,미국 TV 프로그램","가슴 뭉클,풍부한 감정,로맨스"
틴 울프,평범한 고등학생 스캇은 어느날 정체불명의 동물에게 물려 늑대인간이 되면서 라크로스 팀의 주전이 되고 인기를 누린다. 그러나 이에 따른 문제도 발생한다.,"TV 프로그램·10대,TV 드라마,TV 프로그램·호러,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","긴장감 넘치는,흥미진진"
주(Zoo),"전 세계 동물들이 인간을 공격하기 시작하자, 논란이 많은 동물학자 잭슨 오즈는 갑작스러운 변화의 원인을 알아내려 애쓴다.","TV 프로그램·SF,도서 원작의 TV 프로그램,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","긴장감 넘치는,흥미진진"
어나더 라이프,"거대한 외계 물체가 지구에 착륙한다. 그 물체가 보내는 신호를 따라, 외계 생명체의 흔적을 좇아, 우주로 떠나는 니코와 대원들. 미지의 위험이 그들을 기다리고 있다.","TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,외계인·SF","긴장감 넘치는,흥미진진"
죄인,"뉴욕의 작은 마을에서, 설명하기 어려운 사건들이 벌어진다. 범인은 무엇에 사로잡힌 걸까. 형사는 무엇에 집착하는 걸까. 진실을 향해 가는 길은 더없이 어둡기만 하다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",긴장감 넘치는
필 굿,"새로운 사랑을 시작하는 스탠드업 코미디언 메이 마틴. 인생도 새롭고 즐겁게 바뀔 줄 알았다. 하지만 여자 친구 조지와의 관계는 복잡하고, 중독 치료는 지긋지긋하다.","TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,은밀한,로맨스"
마블 제시카 존스,"싸움은 아직 끝나지 않았다. 초능력의 근원을 추적하는 제시카. 과거의 악령도, 정체 모를 살인자도, 그 길을 막을 수는 없다. 지옥에서도 살아남은, 그녀는 제시카니까.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,흥미진진"
사랑의 불시착,"뜻밖의 돌풍은 행운일까, 불운일까. 패러글라이딩 사고로 북한에 불시착한 재벌 딸. 그곳에서 깐깐한 북한군 장교를 만난다. 이 와중에 피어오르는 낯선 감정은 뭐지?","TV 드라마·로맨스,TV 프로그램·코미디·로맨스,한국 드라마,TV 드라마,TV 프로그램·코미디,인기 로맨스","가슴 뭉클,로맨스"
미스터 션샤인,"1871년, 한 소년이 미국 군함을 타고 조선을 떠난다. 세월이 흐르고, 미군 장교가 되어 조국으로 돌아온 남자. 격변하는 역사 속에서, 그는 운명을 뒤흔들 여인을 만난다.","TV 드라마·로맨스,TV 프로그램·정치,한국 드라마,시대물,TV 드라마,인기 로맨스","풍부한 감정,흥미진진,로맨스"
응답하라 1988,"1988년, 쌍문동 골목길. 즐거움과 아픔을 함께 나누던 다섯 친구가 있다. 동네에서 함께 자라 서로의 인생을 함께한 청춘들. 이들을 중심으로 다섯 가족의 따뜻한 이야기가 펼쳐진다.","TV 드라마·로맨스,TV 프로그램·코미디·로맨스,한국 드라마,TV 드라마,TV 프로그램·코미디,인기 로맨스","가슴 뭉클,로맨스"
도깨비,"신부를 찾아야 죽을 수 있는 남자. 불멸의 고통에 힘겹던 어느 날, 신부라고 주장하는 여학생이 나타났다. 대책 없이 그를 소환하고 대책 없이 삶에 파고드는 소녀. 정녕 신부를 만난 것이냐. 그럼 이제 소멸할 수 있는 것이냐.","TV 프로그램·판타지,TV 드라마·로맨스,한국 드라마,TV 드라마,인기 로맨스",로맨스
동백꽃 필 무렵,"천진하지만 강단 있는 싱글 맘 동백. 씩씩하게 살고 싶지만, 세상의 편견이 여전히 힘들다. 이런 그녀를 찾아온 설렘, 어쩌면 사랑. 이제부터, 조금 더 용감해져도 될까.","TV 드라마·로맨스,한국 드라마,TV 드라마,인기 로맨스","불길한 기운,흥미진진,로맨스"
그레이 아나토미,"인턴이지만 결국 레지던트가 되는 메러디스 그레이는 시애틀 병원의 동료 의사들과 함께 사적, 직업적인 열정에 휩쓸리는 자신을 발견한다.","TV 드라마·로맨스,TV 드라마,미국 TV 프로그램,인기 로맨스",풍부한 감정
아웃랜더,다이애나 개벌든의 인기 판타지 로맨스 소설 시리즈를 각색한 서사 드라마. 18세기 스코틀랜드로 타임슬립한 2차대전 군 간호사와 스코틀랜드 청년의 로맨스가 펼쳐진다.,"TV 프로그램·판타지,TV 드라마·로맨스,TV 프로그램·정치,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,인기 로맨스","관능적,은밀한,흥미진진,로맨스"
눈이 부시게,"살짝 예스러운 이름에 지극히 평범한 스펙, 그래도 꿈만은 야무진 25세 처자. 그녀에게 특별한 점이 있다면 신비한 시계가 있다는 정도? 비극적인 사건 이후 시간을 되돌린 그녀에게 날벼락 같은 현실이 찾아온다. 내가 70대 할머니라니.","TV 드라마·로맨스,한국 드라마,TV 드라마,인기 로맨스","가슴 뭉클,로맨스"
제인 더 버진,"순결 서약을 한 제인은 의료 실수로 인한 임신을 하게 되고, 그로 인해 자신의 장래 계획이 송두리째 바뀌게 될 운명에 처하게 된다.","TV 드라마·로맨스,TV 프로그램·코미디·로맨스,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램,인기 로맨스","엉뚱 기발,로맨스"
마드리드 모던걸,여성이 장식품에 불과하던 1920년대. 통신회사 교환원은 자유와 독립을 상징하는 꿈의 전문직이었다. 모던걸들이 마드리드에서 사랑과 우정의 이야기를 펼친다.,"TV 드라마·로맨스,시대물,스페인 TV 시리즈,TV 드라마,인기 로맨스","풍부한 감정,로맨스"
셜록,아서 코넌 도일 경의 인기 추리 소설을 새롭게 재해석한 작품. 괴짜 명탐정 셜록이 단서를 찾아 현대의 런던 거리를 배회한다.,"TV 드라마·범죄,도서 원작의 TV 프로그램,영국 TV 프로그램,TV 프로그램·미스터리,TV 드라마","위트,긴장감 넘치는"
라이브,공권력의 상징 대한민국 경찰. 하지만 이들도 알고 보면 우리와 닮은 이웃일 뿐. 제복의 무게를 견디며 오늘도 정의를 위해 출동이다! 특별하고도 평범한 삶을 위하여.,"TV 드라마·범죄,한국 드라마,TV 드라마",감동
엘리트들,애초부터 어울리지 않는 옷이었을까. 스페인 최고의 명문 사립 학교에 전학 오게 된 세 명의 평범한 아이들. 행운을 붙잡은 줄 알았던 이들은 살인 사건에 깊이 연루된다.,"TV 드라마·범죄,TV 프로그램·10대,스페인 TV 시리즈,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","관능적,긴장감 넘치는"
힘쎈 여자 도봉순,선천적으로 놀라운 괴력을 타고난 봉순. 불의에 맞서고 정의를 위해 싸우는 이 의리녀에게 얽히고설킨 삼각관계가 벌어진다. 봉순은 정의도 지키고 사랑도 지킬 수 있을까.,"TV 드라마·범죄,TV 드라마·로맨스,TV 프로그램·코미디·로맨스,한국 드라마,TV 드라마,TV 프로그램·코미디","황당한 이야기,엉뚱 기발,푼수 캐릭터,로맨스"
시그널,과거와 현재를 잇는 무전기를 통해 대화를 나누는 1989년의 형사와 2015년의 프로파일러. 그리고 두 사람 모두와 연결되어 있는 또 한 명의 형사. 사건을 해결하고 정의를 실현하기 위한 기묘한 공조 수사가 시작된다.,"TV 드라마·범죄,한국 드라마,TV 프로그램·스릴러,TV 드라마","다크,긴장감 넘치는"
보이스,소리에서 단서를 찾는 '보이스 프로파일러'의 세계. 112 신고센터장 권주와 열혈 형사 진혁이 생사의 갈림길에 선 사람들을 구하기 위해 작은 소리 하나도 놓치지 않는다. 골든타임의 경계를 넘나드는 그들의 활약. 오늘도 출동이다.,"TV 드라마·범죄,한국 드라마,TV 프로그램·스릴러,TV 드라마","다크,긴장감 넘치는"
Breaking Bad,"말기 암 진단이 그를 범죄의 세계로 밀어 넣었다. 아니, 그런 줄 알았다. 제자와 함께 메스를 제조하기로 한 것은 순전히 가족을 지키려는 결정이었건만, 악과 타협한 그 순간, 그는 다가올 거대한 제국을 선택한 것이었다.","TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","폭력,다크,긴장감 넘치는"
너의 모든 것,"마음이 끌리는 사람에게 다가가기 위해서라면, 무슨 짓이든 할 수 있다. 위험한 매력의 소유자, 집착의 끝을 보여주는 남자. 그의 소름 끼치는 로맨스가 시작된다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는"
더 킹: 영원의 군주,"익숙하고 낯설다. 이곳은 어디고 당신은 누구인가. 평행 세계의 문을 통과한 대한제국 황제. 당황한 그가 강단 있는 형사와 마주친다. 우리, 전에도 만난 적 있지 않나?","TV 드라마·범죄,TV 프로그램·판타지,TV 드라마·로맨스,한국 드라마,TV 드라마","풍부한 감정,로맨스"
보디가드,트라우마를 안고 돌아온 참전 군인. 열차 테러를 막을 정도로 유능한 그가 장관의 경호를 맡는다. 하지만 장관은 그를 전쟁으로 이끈 장본인. 둘의 운명은 어디로 갈까.,"TV 드라마·범죄,TV 프로그램·정치,영국 TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","긴장감 넘치는,흥미진진"
블랙 리스트,"악명 높은 지명 수배자가 FBI에 스스로 투항한 후 다른 악당들의 검거에 도움을 주겠다고 제안하고, 신입 프로파일러 엘리자베스 킨을 파트너로 해 달라는 조건을 건다.","TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",흥미진진
굿 걸스,빠듯한 살림과 빚잔치에 울화가 치민 세 여인. 언제까지 이렇게 살아? 동네 마트나 한번 털고 허리 좀 펴자! 생각으로 그쳤으면 좋았을 것을 과감하게 실행에 옮긴다.,"TV 드라마·범죄,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","위트,긴장감 넘치는"
설국열차,"얼어붙은 지구, 살아남으려면 끝없이 달려야 한다. 마지막 인류를 싣고 선로를 따라 순환하는 열차. 조금만 미끄러져도 파멸이 다가온다. 그래도 혁명을 포기할 수는 없다.","TV 드라마·범죄,TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","은밀한,다크"
나르코스,"콜롬비아의 에스코바르와 로스 페페스는 세계 최대의 마약 제국을 건설하고 미국의 공공의 적이 된다. 카르텔과 양국 정부의 피비린내 나는 전쟁, 이것은 실화다.","TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,긴장감 넘치는,흥미진진"
더블 타겟,해병대 출신의 퇴역한 명사수 밥 리는 대통령 암살 음모를 저지해달라는 백악관의 요청을 받고 현업에 복귀하지만 곧 살인 누명을 쓰고 만다.,"TV 드라마·범죄,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,긴장감 넘치는,흥미진진"
남부의 여왕,"자신의 연인을 죽인 마약 카르텔의 조직원이 된 테레사. 뛰어난 상황 대처력과 충실한 친구, 낡은 수첩에 의지해 목숨을 부지하며 남부의 여왕으로 성장해 간다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","폭력,흥미진진"
마인드헌터,단지 미치광이의 소행인가. 무차별 잔혹 범죄가 급증한 1970년대 말. FBI 행동과학부 요원들은 잇달아 발생한 강력 사건 해결을 위해 살인마들과 위험한 대화를 시작한다.,"TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","등골 서늘,무서운 이야기"
루머의 루머의 루머,"친구의 비극적인 자살 후, 미스터리한 일들이 연이어 일어난다. 가슴 아픈 사건들의 중심에 서는 클레이 젠슨. 고등학생이 감당하기에는 너무 힘겨운 시간을 보낸다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는,풍부한 감정"
다크,"어느 날, 아이가 사라졌다. 처음이 아니다. 3대를 이어온 미스터리, 절박하게 답을 찾으려는 네 가족. 현재와 과거가 얽힌 혼돈의 근원에는 무엇이 도사리고 있는 걸까.","TV 드라마·범죄,TV 프로그램·SF,독일·TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","현실 붕괴,등골 서늘,불길한 기운,무서운 이야기,긴장감 넘치는"
범죄의 재구성,유능한 형사소송 변호사이자 법학과 교수인 애널리스 키팅과 제자 5명은 복잡하게 얽힌 살인 사건에 점점 깊이 빠져든다.,"TV 드라마·범죄,사회 문제·TV 드라마,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",긴장감 넘치는
베터 콜 사울,"에미상 후보작 《브레이킹 배드》의 스핀 오프 시리즈로, 삼류 변호사 지미 맥길이 악덕 변호사 사울 굿맨으로 변하게 되는 과정을 그린다.","TV 드라마·범죄,TV 드라마,미국 TV 프로그램",색다른 이야기
어비스,서로 다른 사고로 이른 나이에 죽은 두 남녀. 그런데 두 사람이 완전히 달라진 외모로 살아난다. 그리고 그들 앞에 닥친 새로운 목표. 자신을 죽인 살인마를 찾아야 한다.,"TV 드라마·범죄,TV 프로그램·판타지,한국 드라마,TV 드라마","색다른 이야기,불길한 기운"
나르코스: 멕시코,세상을 지배하려는 멕시코 마약왕. 누가 검은 야욕을 막을 것인가. 부패한 권력? 무너진 정의? 세상을 지키려는 신념으로 뭉친 미국 마약단속국 요원이 그를 뒤쫓는다.,"TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,흥미진진"
센스8,어느 날 갑자기 서로의 감각과 감정을 공유하게 된 낯선 8명의 남녀. 《매트릭스》와 《바빌론 5》의 제작팀이 선보이는 본격 SF 시리즈.,"TV 드라마·범죄,TV 프로그램·SF,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","현실 붕괴,은밀한,다크,긴장감 넘치는,풍부한 감정"
보스 프린세스,"정략결혼은 싫어! 삼합회 보스인 아버지에게 반기를 든 딸. 집을 뛰쳐나와 유명 기획사에 경호원으로 들어간다. 목적은 단 하나, 꿈에 그리던 그를 가까이서 볼 거야.","TV 드라마·범죄,TV 드라마·로맨스,TV 프로그램·코미디·로맨스,대만 TV 쇼,TV 드라마,TV 프로그램·코미디","풍부한 감정,흥미진진,로맨스"
스캔들,변호사지만 변호하지 않는다? 워싱턴 D.C.의 잘나가는 변호사들이 한데 모였다. 관심사는 소송이 아니라 스캔들. 누구든 의뢰하면 해결해준다. 심지어 대통령의 스캔들까지도.,"TV 드라마·범죄,TV 프로그램·정치,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는,흥미진진"
얼터드 카본,"250년 전에 죽음으로 봉인된 죄수. 그가 새로운 육체를 얻어 되살아난다. 이제 부활의 대가를 치를 순간. 비밀과 음모의 미궁 속에서, 기이한 살인 사건을 해결해야 한다.","TV 드라마·범죄,TV 프로그램·SF,도서 원작의 TV 프로그램,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처,사이버펑크","현실 붕괴,폭력,다크"
마블 아이언 피스트,"죽음에서 돌아온 남자, 모든 것을 빼앗긴 그를 기다리는 건 거대한 음모뿐이다. 누구도 믿을 수 없는 도시, 어둠과 싸우는 불꽃. 이것이 아이언 피스트의 숙명이다.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","긴장감 넘치는,흥미진진"
웬트워스,"남편 살인미수 혐의로 체포된 여자. 사랑하는 딸과 떨어진 채, 웬트워스 교도소에 수감된다. 철창 뒤에서 공판을 기다리며, 감옥에서의 삶이 어떤지 뼈저리게 실감한다.","TV 드라마·범죄,호주 TV 프로그램,TV 드라마","긴장감 넘치는,흥미진진"
피키 블라인더스,"1919년 영국 버밍엄. 토마스 셸비를 주축으로 한 셸비 가문은 악명 높은 범죄 조직 ""피키 블라인더스""를 이끌고 암흑가의 정상을 차지하기 위해 수단과 방법을 가리지 않는다.","TV 드라마·범죄,시대물,영국 TV 프로그램,TV 드라마",폭력
오자크,"시카고의 잘나가는 재무 컨설턴트 마티는 가족과 함께 미주리 주 오자크로 이사한다. 목적은 하나, 파트너가 횡령한 마약 조직의 돈 5억 달러를 돈세탁하는 것.","TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","불길한 기운,다크"
리버데일,"평화로운 소도시 리버데일에서 살아가는 아치와 친구들이 복잡한 연애, 섹스, 학교생활과 가족사를 헤쳐나간다. 파고들수록 수렁으로 빠져드는 리버데일의 미스터리.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 프로그램·10대,TV 프로그램·미스터리,TV 드라마,미국 TV 프로그램","색다른 이야기,다크,풍부한 감정"
시간여행자,별안간 완전히 다른 사람이 된 듯한 4인에 대해 수사하던 FBI 요원 매클래런은 인류의 미래에 대해 놀라운 사실을 알게 된다.,"TV 드라마·범죄,TV 프로그램·SF,캐나다 TV 쇼 프로그램,TV 프로그램·스릴러,TV 드라마","다크,흥미진진"
나쁜녀석들: 악의 도시,"타협은 없다. 용서도 없다. 썩은 놈들이 판치는 대한민국, 그놈들 잡으러 나선 나쁜 녀석들의 통쾌한 한 방! 검사는 판을 짜고 조폭과 형사는 발로 뛰니, 전쟁은 시작됐다.","TV 드라마·범죄,한국 드라마,TV 프로그램·스릴러,TV 드라마,TV 프로그램·액션 & 어드벤처",폭력
알타 마르: 선상의 살인자,"1940년대 스페인, 부유한 자매가 브라질로 향하는 배에 오른다. 사랑과 성공이 기다린다고 믿었던 여행. 하지만 자매를 맞이한 건 의문의 살인과 추악한 진실뿐이다.","TV 드라마·범죄,스페인 TV 시리즈,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","긴장감 넘치는,풍부한 감정"
인터넷으로 마약을 파는 법,처음엔 그저 헤어진 여자 친구의 마음을 돌리고 싶었다. 그래서 온라인 마약 판매를 시작한 괴짜 10대 소년. 그런데 어쩌다 유럽을 대표하는 마약상이 되어버린 거지?,"TV 드라마·범죄,TV 프로그램·10대,독일·TV 프로그램,TV 드라마,TV 프로그램·코미디",색다른 이야기
틴에이지 바운티 헌터스,"쌍둥이 자매 스털링과 블레어. 엄숙한 학교에서는 신앙심 충만한 학생, 집에서는 엄마 아빠 말 잘 듣는 착한 딸. 학교가 끝나면? 죄짓고 도망 다니는 나쁜 놈들 사냥하는 범죄 저격수! 걸크러시 폭발하는 그녀들을 누구도 막을 수 없다.","TV 드라마·범죄,TV 프로그램·10대,TV 드라마,TV 프로그램·코미디,미국 TV 프로그램","선정적,엉뚱 기발"
그레이스,19세기 캐나다를 들썩이게 만든 살인범 그레이스. 정신과 의사 조던이 정신병으로 인한 사면을 검토하는 긴 여정을 시작한다. 부커상 수상자 마거릿 애트우드의 소설 원작.,"TV 드라마·범죄,도서 원작의 TV 프로그램,시대물,캐나다 TV 쇼 프로그램,TV 드라마",은밀한
모두의 거짓말,"아버지가 죽던 날, 사라진 남편. 그를 구하려면 국회의원이 되어야 한다. 이제 그녀가 믿을 사람은 조태식 형사뿐이다. 거짓말 속에 숨은 진실을 파헤치는 시크릿 스릴러.","TV 드라마·범죄,TV 프로그램·정치,한국 드라마,TV 프로그램·스릴러,TV 드라마",긴장감 넘치는
더티 존,사랑이 공포로 변해버렸다. 믿음이 배신으로 돌아왔다. 파국을 향해 달리는 그들. 이제 무슨 일이든 일어날 수 있다. 살인까지도. 범죄 실화를 바탕으로 한 연작 시리즈.,"TV 드라마·범죄,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",불길한 기운
블랙,"죽음을 예견하는 여자, 인간의 몸에 빙의한 저승사자. 한 명은 죽음을 막고 다른 한 명은 죽음을 지킨다. 두 사람의 아이러니한 동행에서 이어지는 예측 불가 미스터리.","TV 드라마·범죄,TV 프로그램·판타지,한국 드라마,TV 프로그램·미스터리,TV 드라마",등골 서늘
믿을 수 없는 이야기,"허위로 강간 신고를 했다는 소녀. 비난은 거셌고, 사건은 서둘러 종결됐다. 그러나 비슷한 사건이 발생하자, 두 형사가 공조 수사에 나선다. 실화를 바탕으로 한 작품.","TV 드라마·범죄,TV 드라마,미국 TV 프로그램",풍부한 감정
미스티,야심 하나로 최고의 앵커 자리에 올랐다. 무엇도 자신을 멈출 수 없으리라 믿었다. 하지만 과거의 인연과 현재의 위기가 얽힌 엄청난 사건이 그녀의 삶을 헤집기 시작한다. 진실이라 믿은 사실에 생긴 거대한 균열. 판도라의 상자는 열렸다!,"TV 드라마·범죄,TV 드라마·로맨스,한국 드라마,TV 프로그램·미스터리,TV 드라마","다크,긴장감 넘치는,로맨스"
고담,"젊은 시절, 고든 경감은 브루스 웨인의 부모를 살해한 자를 복수하기 위해 범죄와 부패를 막는 고담 시의 젊은 형사로 활약한다.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처",흥미진진
보고싶다,"중학생 시절, 비극적인 이별을 한 후 생사조차 모른 채 어른으로 성장한 두 남녀. 지난 십여 년간의 응어리를 고스란히 간직한 채 다시 만난다.","TV 드라마·범죄,TV 드라마·로맨스,한국 드라마,TV 드라마","긴장감 넘치는,풍부한 감정,로맨스"
더 폴,자상한 가장의 얼굴 뒤에 숨은 범인. 연쇄 살인범처럼 생각해야만 해결의 실마리를 잡을 수 있는 매력적인 여형사. 매력적인 그녀가 내면의 문제와 벌이는 고독한 사투.,"TV 드라마·범죄,영국 TV 프로그램,TV 프로그램·스릴러,TV 드라마","다크,긴장감 넘치는"
죄인,"뉴욕의 작은 마을에서, 설명하기 어려운 사건들이 벌어진다. 범인은 무엇에 사로잡힌 걸까. 형사는 무엇에 집착하는 걸까. 진실을 향해 가는 길은 더없이 어둡기만 하다.","TV 드라마·범죄,도서 원작의 TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",긴장감 넘치는
마블 제시카 존스,"싸움은 아직 끝나지 않았다. 초능력의 근원을 추적하는 제시카. 과거의 악령도, 정체 모를 살인자도, 그 길을 막을 수는 없다. 지옥에서도 살아남은, 그녀는 제시카니까.","TV 드라마·범죄,TV 프로그램·만화 원작,TV 드라마,미국 TV 프로그램,TV 프로그램·액션 & 어드벤처","다크,흥미진진"
셜록: 유령신부,1890년대 런던. 웨딩드레스를 입은 채 사망한 신부. 그녀의 원혼이 사람들의 목숨을 노린다. 연쇄 살인 사건의 미스터리를 풀기 위해 나선 셜록. 정녕 망령이 꾸며낸 사건일까. 그 진실을 파헤친다. 《셜록 홈즈》 스페셜 에피소드.,"TV 드라마·범죄,도서 원작의 TV 프로그램,시대물,영국 TV 프로그램,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마","위트,긴장감 넘치는"
썬즈 오브 아나키,"총기 밀반입을 일삼는 모터사이클 갱단 ‘선즈 오브 아나키’는 마을을 접수한 다음 라이벌 바이커들, 인종차별 집단, 그리고 법에 맞선다.","TV 드라마·범죄,TV 드라마,미국 TV 프로그램","위트,긴장감 넘치는"
맨헌트,악명 높은 폭탄 테러범 유나바머. 그의 희생자는 늘어가는데 단서는 찾을 수가 없다. 대중 사이에 퍼져나가는 공포. 마침내 FBI는 새로운 타입의 프로파일러를 불러온다.,"TV 드라마·범죄,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램",긴장감 넘치는
에일리어니스트,거리의 소년들이 잇달아 살해된다. 잔혹한 사건으로 혼란에 빠진 1896년의 뉴욕. 정신 의학자 크라이슬러는 경찰국장 루스벨트를 설득한 뒤 연쇄살인범 추적에 뛰어든다.,"TV 드라마·범죄,도서 원작의 TV 프로그램,시대물,TV 프로그램·미스터리,TV 프로그램·스릴러,TV 드라마,미국 TV 프로그램","다크,긴장감 넘치는"
